   0.100000E+01   0.100000E+01   0.100000E-09   0.100000E-09
   0.346965E+00   0.100000E+01   0.100000E-09   0.100000E-09
   0.346965E+00   0.400000E+01   0.208179E+01   0.577847E+01
   0.346965E+00   0.400000E+01   0.208179E+01   0.577847E+01
   0.346965E+00   0.400000E+01   0.208179E+01   0.577847E+01
   0.346965E+00   0.400000E+01   0.208179E+01   0.577847E+01
   0.346965E+00   0.400000E+01   0.208179E+01   0.577847E+01
   0.346965E+00   0.400000E+01   0.208179E+01   0.577847E+01
   0.346965E+00   0.400000E+01   0.208179E+01   0.577847E+01
   0.346965E+00   0.400000E+01   0.208179E+01   0.577847E+01
   0.346965E+00   0.400000E+01   0.208179E+01   0.577847E+01
   0.346965E+00   0.400000E+01   0.208179E+01   0.577847E+01
   0.346965E+00   0.400000E+01   0.208179E+01   0.577847E+01
   0.346965E+00   0.399999E+01   0.208179E+01   0.577846E+01
   0.346965E+00   0.399998E+01   0.208179E+01   0.577845E+01
   0.346965E+00   0.399996E+01   0.208179E+01   0.577843E+01
   0.346965E+00   0.399992E+01   0.208178E+01   0.577840E+01
   0.346964E+00   0.399984E+01   0.208178E+01   0.577832E+01
   0.346963E+00   0.399969E+01   0.208176E+01   0.577817E+01
   0.346961E+00   0.399937E+01   0.208174E+01   0.577786E+01
   0.346956E+00   0.399874E+01   0.208168E+01   0.577726E+01
   0.346947E+00   0.399748E+01   0.208157E+01   0.577605E+01
   0.346929E+00   0.399497E+01   0.208135E+01   0.577363E+01
   0.346892E+00   0.398995E+01   0.208092E+01   0.576879E+01
   0.346820E+00   0.397994E+01   0.208005E+01   0.575914E+01
   0.346674E+00   0.396001E+01   0.207830E+01   0.573993E+01
   0.346384E+00   0.392056E+01   0.207482E+01   0.570184E+01
   0.346093E+00   0.388165E+01   0.207135E+01   0.566422E+01
   0.345803E+00   0.384327E+01   0.206788E+01   0.562704E+01
   0.345513E+00   0.380540E+01   0.206443E+01   0.559031E+01
   0.345223E+00   0.376804E+01   0.206098E+01   0.555401E+01
   0.344934E+00   0.373117E+01   0.205754E+01   0.551814E+01
   0.344644E+00   0.369481E+01   0.205411E+01   0.548270E+01
   0.344356E+00   0.365892E+01   0.205068E+01   0.544767E+01
   0.344067E+00   0.362351E+01   0.204727E+01   0.541305E+01
   0.343778E+00   0.358857E+01   0.204386E+01   0.537884E+01
   0.343490E+00   0.355409E+01   0.204046E+01   0.534503E+01
   0.343202E+00   0.352006E+01   0.203707E+01   0.531162E+01
   0.342914E+00   0.348647E+01   0.203369E+01   0.527859E+01
   0.342627E+00   0.345333E+01   0.203031E+01   0.524595E+01
   0.342339E+00   0.342061E+01   0.202695E+01   0.521368E+01
   0.342052E+00   0.338832E+01   0.202359E+01   0.518179E+01
   0.341765E+00   0.335645E+01   0.202024E+01   0.515026E+01
   0.341479E+00   0.332499E+01   0.201690E+01   0.511909E+01
   0.341193E+00   0.329393E+01   0.201356E+01   0.508829E+01
   0.340906E+00   0.326327E+01   0.201024E+01   0.505783E+01
   0.340621E+00   0.323300E+01   0.200692E+01   0.502772E+01
   0.340335E+00   0.320311E+01   0.200361E+01   0.499795E+01
   0.340050E+00   0.317360E+01   0.200031E+01   0.496852E+01
   0.339765E+00   0.314447E+01   0.199702E+01   0.493942E+01
   0.339480E+00   0.311570E+01   0.199374E+01   0.491065E+01
   0.339195E+00   0.308730E+01   0.199046E+01   0.488221E+01
   0.338911E+00   0.305925E+01   0.198719E+01   0.485408E+01
   0.338626E+00   0.303155E+01   0.198393E+01   0.482627E+01
   0.338342E+00   0.300420E+01   0.198068E+01   0.479877E+01
   0.338059E+00   0.297718E+01   0.197744E+01   0.477157E+01
   0.337775E+00   0.295050E+01   0.197421E+01   0.474468E+01
   0.337492E+00   0.292415E+01   0.197098E+01   0.471808E+01
   0.337209E+00   0.289813E+01   0.196776E+01   0.469178E+01
   0.336926E+00   0.287242E+01   0.196455E+01   0.466577E+01
   0.336644E+00   0.284702E+01   0.196135E+01   0.464005E+01
   0.336361E+00   0.282194E+01   0.195816E+01   0.461460E+01
   0.336079E+00   0.279716E+01   0.195498E+01   0.458944E+01
   0.335798E+00   0.277268E+01   0.195180E+01   0.456455E+01
   0.335516E+00   0.274849E+01   0.194863E+01   0.453993E+01
   0.335235E+00   0.272460E+01   0.194547E+01   0.451558E+01
   0.334954E+00   0.270099E+01   0.194232E+01   0.449149E+01
   0.334673E+00   0.267766E+01   0.193918E+01   0.446767E+01
   0.334392E+00   0.265462E+01   0.193604E+01   0.444410E+01
   0.334112E+00   0.263184E+01   0.193292E+01   0.442078E+01
   0.333832E+00   0.260934E+01   0.192980E+01   0.439772E+01
   0.333552E+00   0.258710E+01   0.192669E+01   0.437490E+01
   0.333272E+00   0.256513E+01   0.192359E+01   0.435233E+01
   0.332993E+00   0.254341E+01   0.192050E+01   0.432999E+01
   0.332713E+00   0.252194E+01   0.191741E+01   0.430790E+01
   0.332434E+00   0.250073E+01   0.191434E+01   0.428604E+01
   0.332156E+00   0.247977E+01   0.191127E+01   0.426441E+01
   0.331877E+00   0.245904E+01   0.190821E+01   0.424301E+01
   0.331599E+00   0.243856E+01   0.190516E+01   0.422183E+01
   0.331321E+00   0.241831E+01   0.190211E+01   0.420088E+01
   0.331043E+00   0.239830E+01   0.189908E+01   0.418015E+01
   0.330765E+00   0.237851E+01   0.189605E+01   0.415963E+01
   0.330488E+00   0.235895E+01   0.189303E+01   0.413933E+01
   0.330211E+00   0.233962E+01   0.189002E+01   0.411924E+01
   0.329934E+00   0.232050E+01   0.188702E+01   0.409936E+01
   0.329657E+00   0.230160E+01   0.188403E+01   0.407968E+01
   0.329381E+00   0.228291E+01   0.188104E+01   0.406021E+01
   0.329105E+00   0.226444E+01   0.187807E+01   0.404094E+01
   0.328829E+00   0.224617E+01   0.187510E+01   0.402187E+01
   0.328553E+00   0.222810E+01   0.187214E+01   0.400300E+01
   0.328415E+00   0.221914E+01   0.187066E+01   0.399363E+01
   0.328278E+00   0.221024E+01   0.186918E+01   0.398432E+01
   0.328140E+00   0.220138E+01   0.186771E+01   0.397505E+01
   0.328002E+00   0.219257E+01   0.186624E+01   0.396583E+01
   0.327865E+00   0.218381E+01   0.186477E+01   0.395665E+01
   0.327727E+00   0.217510E+01   0.186330E+01   0.394752E+01
   0.327590E+00   0.216644E+01   0.186184E+01   0.393844E+01
   0.327452E+00   0.215783E+01   0.186038E+01   0.392941E+01
   0.327315E+00   0.214926E+01   0.185892E+01   0.392042E+01
   0.327178E+00   0.214074E+01   0.185746E+01   0.391148E+01
