   0.100000E+01   0.100000E+01   0.100000E-09   0.100000E-09
   0.240497E+00   0.100000E+01   0.100000E-09   0.100000E-09
   0.240497E+00   0.400000E+01   0.360746E+01   0.173517E+02
   0.240497E+00   0.400000E+01   0.360746E+01   0.173517E+02
   0.240497E+00   0.400000E+01   0.360746E+01   0.173517E+02
   0.240497E+00   0.400000E+01   0.360746E+01   0.173517E+02
   0.240497E+00   0.400000E+01   0.360746E+01   0.173517E+02
   0.240497E+00   0.400000E+01   0.360746E+01   0.173517E+02
   0.240497E+00   0.400000E+01   0.360746E+01   0.173517E+02
   0.240497E+00   0.400000E+01   0.360746E+01   0.173517E+02
   0.240497E+00   0.400000E+01   0.360746E+01   0.173517E+02
   0.240497E+00   0.400000E+01   0.360746E+01   0.173516E+02
   0.240497E+00   0.400000E+01   0.360746E+01   0.173516E+02
   0.240497E+00   0.399999E+01   0.360745E+01   0.173516E+02
   0.240497E+00   0.399998E+01   0.360745E+01   0.173516E+02
   0.240497E+00   0.399996E+01   0.360745E+01   0.173515E+02
   0.240497E+00   0.399992E+01   0.360744E+01   0.173514E+02
   0.240496E+00   0.399984E+01   0.360743E+01   0.173512E+02
   0.240496E+00   0.399969E+01   0.360741E+01   0.173507E+02
   0.240494E+00   0.399937E+01   0.360736E+01   0.173498E+02
   0.240491E+00   0.399874E+01   0.360727E+01   0.173480E+02
   0.240484E+00   0.399748E+01   0.360708E+01   0.173444E+02
   0.240472E+00   0.399497E+01   0.360670E+01   0.173371E+02
   0.240447E+00   0.398995E+01   0.360594E+01   0.173226E+02
   0.240396E+00   0.397994E+01   0.360443E+01   0.172936E+02
   0.240295E+00   0.396001E+01   0.360141E+01   0.172359E+02
   0.240094E+00   0.392056E+01   0.359538E+01   0.171216E+02
   0.239893E+00   0.388165E+01   0.358936E+01   0.170086E+02
   0.239691E+00   0.384327E+01   0.358336E+01   0.168969E+02
   0.239490E+00   0.380540E+01   0.357737E+01   0.167866E+02
   0.239290E+00   0.376804E+01   0.357139E+01   0.166776E+02
   0.239089E+00   0.373117E+01   0.356543E+01   0.165699E+02
   0.238889E+00   0.369481E+01   0.355949E+01   0.164635E+02
   0.238688E+00   0.365892E+01   0.355355E+01   0.163583E+02
   0.238488E+00   0.362351E+01   0.354763E+01   0.162544E+02
   0.238288E+00   0.358857E+01   0.354173E+01   0.161517E+02
   0.238088E+00   0.355409E+01   0.353584E+01   0.160501E+02
   0.237889E+00   0.352006E+01   0.352996E+01   0.159498E+02
   0.237689E+00   0.348647E+01   0.352410E+01   0.158506E+02
   0.237490E+00   0.345333E+01   0.351825E+01   0.157526E+02
   0.237291E+00   0.342061E+01   0.351242E+01   0.156557E+02
   0.237092E+00   0.338832E+01   0.350660E+01   0.155599E+02
   0.236893E+00   0.335645E+01   0.350080E+01   0.154653E+02
   0.236694E+00   0.332499E+01   0.349500E+01   0.153717E+02
   0.236496E+00   0.329393E+01   0.348923E+01   0.152792E+02
   0.236298E+00   0.326327E+01   0.348347E+01   0.151877E+02
   0.236099E+00   0.323300E+01   0.347772E+01   0.150973E+02
   0.235901E+00   0.320311E+01   0.347198E+01   0.150079E+02
   0.235704E+00   0.317360E+01   0.346627E+01   0.149195E+02
   0.235506E+00   0.314447E+01   0.346056E+01   0.148322E+02
   0.235309E+00   0.311570E+01   0.345487E+01   0.147458E+02
   0.235111E+00   0.308730E+01   0.344919E+01   0.146603E+02
   0.234914E+00   0.305925E+01   0.344353E+01   0.145759E+02
   0.234717E+00   0.303155E+01   0.343788E+01   0.144924E+02
   0.234520E+00   0.300420E+01   0.343225E+01   0.144098E+02
   0.234324E+00   0.297718E+01   0.342663E+01   0.143281E+02
   0.234127E+00   0.295050E+01   0.342103E+01   0.142474E+02
   0.233931E+00   0.292415E+01   0.341544E+01   0.141675E+02
   0.233735E+00   0.289813E+01   0.340986E+01   0.140885E+02
   0.233539E+00   0.287242E+01   0.340430E+01   0.140104E+02
   0.233343E+00   0.284702E+01   0.339875E+01   0.139332E+02
   0.233147E+00   0.282194E+01   0.339322E+01   0.138568E+02
   0.232952E+00   0.279716E+01   0.338770E+01   0.137812E+02
   0.232756E+00   0.277268E+01   0.338220E+01   0.137065E+02
   0.232561E+00   0.274849E+01   0.337671E+01   0.136326E+02
   0.232366E+00   0.272460E+01   0.337124E+01   0.135594E+02
   0.232171E+00   0.270099E+01   0.336578E+01   0.134871E+02
   0.231977E+00   0.267766E+01   0.336033E+01   0.134156E+02
   0.231782E+00   0.265462E+01   0.335490E+01   0.133448E+02
   0.231588E+00   0.263184E+01   0.334948E+01   0.132748E+02
   0.231394E+00   0.260934E+01   0.334408E+01   0.132055E+02
   0.231200E+00   0.258710E+01   0.333869E+01   0.131370E+02
   0.231006E+00   0.256513E+01   0.333332E+01   0.130692E+02
   0.230812E+00   0.254341E+01   0.332796E+01   0.130022E+02
   0.230619E+00   0.252194E+01   0.332261E+01   0.129358E+02
   0.230425E+00   0.250073E+01   0.331728E+01   0.128702E+02
   0.230232E+00   0.247977E+01   0.331196E+01   0.128052E+02
   0.230039E+00   0.245904E+01   0.330666E+01   0.127409E+02
   0.229846E+00   0.243856E+01   0.330137E+01   0.126774E+02
   0.229653E+00   0.241831E+01   0.329610E+01   0.126144E+02
   0.229461E+00   0.239830E+01   0.329084E+01   0.125522E+02
   0.229268E+00   0.237851E+01   0.328560E+01   0.124906E+02
   0.229076E+00   0.235895E+01   0.328037E+01   0.124296E+02
   0.228884E+00   0.233962E+01   0.327515E+01   0.123693E+02
   0.228692E+00   0.232050E+01   0.326995E+01   0.123096E+02
   0.228500E+00   0.230160E+01   0.326476E+01   0.122505E+02
   0.228309E+00   0.228291E+01   0.325959E+01   0.121921E+02
   0.228117E+00   0.226444E+01   0.325443E+01   0.121342E+02
   0.227926E+00   0.224617E+01   0.324928E+01   0.120769E+02
   0.227735E+00   0.222810E+01   0.324415E+01   0.120202E+02
   0.227639E+00   0.221914E+01   0.324159E+01   0.119921E+02
   0.227544E+00   0.221024E+01   0.323904E+01   0.119641E+02
   0.227448E+00   0.220138E+01   0.323649E+01   0.119363E+02
   0.227353E+00   0.219257E+01   0.323394E+01   0.119086E+02
   0.227258E+00   0.218381E+01   0.323139E+01   0.118811E+02
   0.227162E+00   0.217510E+01   0.322885E+01   0.118537E+02
   0.227067E+00   0.216644E+01   0.322631E+01   0.118264E+02
   0.226972E+00   0.215783E+01   0.322377E+01   0.117993E+02
   0.226877E+00   0.214926E+01   0.322124E+01   0.117723E+02
   0.226782E+00   0.214074E+01   0.321872E+01   0.117454E+02
   0.226687E+00   0.213227E+01   0.321619E+01   0.117187E+02
   0.226592E+00   0.212385E+01   0.321367E+01   0.116921E+02
   0.226496E+00   0.211547E+01   0.321115E+01   0.116657E+02
   0.226402E+00   0.210713E+01   0.320864E+01   0.116394E+02
   0.226307E+00   0.209885E+01   0.320613E+01   0.116132E+02
   0.226212E+00   0.209060E+01   0.320362E+01   0.115872E+02
   0.226117E+00   0.208241E+01   0.320112E+01   0.115612E+02
   0.226022E+00   0.207426E+01   0.319862E+01   0.115355E+02
   0.225927E+00   0.206615E+01   0.319612E+01   0.115098E+02
   0.225832E+00   0.205808E+01   0.319363E+01   0.114843E+02
   0.225738E+00   0.205006E+01   0.319114E+01   0.114589E+02
   0.225643E+00   0.204209E+01   0.318866E+01   0.114336E+02
   0.225548E+00   0.203415E+01   0.318618E+01   0.114085E+02
   0.225454E+00   0.202626E+01   0.318370E+01   0.113835E+02
   0.225359E+00   0.201841E+01   0.318122E+01   0.113586E+02
   0.225265E+00   0.201061E+01   0.317875E+01   0.113338E+02
   0.225170E+00   0.200284E+01   0.317628E+01   0.113092E+02
   0.225076E+00   0.199512E+01   0.317382E+01   0.112847E+02
