   0.100000E+01   0.100000E+01   0.100000E-09   0.100000E-09
   0.282844E+00   0.100000E+01   0.100000E-09   0.100000E-09
   0.282844E+00   0.400000E+01   0.282844E+01   0.106667E+02
   0.282844E+00   0.400000E+01   0.282844E+01   0.106667E+02
   0.282844E+00   0.400000E+01   0.282844E+01   0.106667E+02
   0.282844E+00   0.400000E+01   0.282844E+01   0.106667E+02
   0.282844E+00   0.400000E+01   0.282844E+01   0.106667E+02
   0.282844E+00   0.400000E+01   0.282844E+01   0.106667E+02
   0.282844E+00   0.400000E+01   0.282844E+01   0.106667E+02
   0.282844E+00   0.400000E+01   0.282844E+01   0.106667E+02
   0.282844E+00   0.400000E+01   0.282844E+01   0.106667E+02
   0.282844E+00   0.400000E+01   0.282844E+01   0.106667E+02
   0.282844E+00   0.400000E+01   0.282844E+01   0.106667E+02
   0.282844E+00   0.399999E+01   0.282843E+01   0.106667E+02
   0.282843E+00   0.399998E+01   0.282843E+01   0.106667E+02
   0.282843E+00   0.399996E+01   0.282843E+01   0.106667E+02
   0.282843E+00   0.399992E+01   0.282843E+01   0.106666E+02
   0.282843E+00   0.399984E+01   0.282842E+01   0.106665E+02
   0.282842E+00   0.399969E+01   0.282840E+01   0.106662E+02
   0.282840E+00   0.399937E+01   0.282836E+01   0.106656E+02
   0.282836E+00   0.399874E+01   0.282829E+01   0.106645E+02
   0.282829E+00   0.399748E+01   0.282814E+01   0.106623E+02
   0.282814E+00   0.399497E+01   0.282784E+01   0.106578E+02
   0.282784E+00   0.398995E+01   0.282725E+01   0.106489E+02
   0.282725E+00   0.397994E+01   0.282606E+01   0.106310E+02
   0.282606E+00   0.396001E+01   0.282370E+01   0.105956E+02
   0.282369E+00   0.392056E+01   0.281897E+01   0.105253E+02
   0.282133E+00   0.388165E+01   0.281425E+01   0.104558E+02
   0.281896E+00   0.384327E+01   0.280954E+01   0.103872E+02
   0.281660E+00   0.380540E+01   0.280485E+01   0.103194E+02
   0.281424E+00   0.376804E+01   0.280016E+01   0.102524E+02
   0.281188E+00   0.373117E+01   0.279549E+01   0.101862E+02
   0.280952E+00   0.369481E+01   0.279082E+01   0.101207E+02
   0.280716E+00   0.365892E+01   0.278617E+01   0.100561E+02
   0.280481E+00   0.362351E+01   0.278153E+01   0.999219E+01
   0.280246E+00   0.358857E+01   0.277690E+01   0.992904E+01
   0.280011E+00   0.355409E+01   0.277228E+01   0.986663E+01
   0.279776E+00   0.352006E+01   0.276768E+01   0.980495E+01
   0.279541E+00   0.348647E+01   0.276308E+01   0.974398E+01
   0.279307E+00   0.345333E+01   0.275850E+01   0.968372E+01
   0.279073E+00   0.342061E+01   0.275392E+01   0.962416E+01
   0.278839E+00   0.338832E+01   0.274936E+01   0.956529E+01
   0.278605E+00   0.335645E+01   0.274481E+01   0.950709E+01
   0.278371E+00   0.332499E+01   0.274027E+01   0.944956E+01
   0.278138E+00   0.329393E+01   0.273574E+01   0.939269E+01
   0.277905E+00   0.326327E+01   0.273122E+01   0.933647E+01
   0.277672E+00   0.323300E+01   0.272671E+01   0.928089E+01
   0.277439E+00   0.320311E+01   0.272222E+01   0.922594E+01
   0.277206E+00   0.317360E+01   0.271773E+01   0.917161E+01
   0.276974E+00   0.314447E+01   0.271326E+01   0.911790E+01
   0.276741E+00   0.311570E+01   0.270880E+01   0.906479E+01
   0.276509E+00   0.308730E+01   0.270435E+01   0.901228E+01
   0.276278E+00   0.305925E+01   0.269991E+01   0.896036E+01
   0.276046E+00   0.303155E+01   0.269548E+01   0.890902E+01
   0.275814E+00   0.300420E+01   0.269107E+01   0.885825E+01
   0.275583E+00   0.297718E+01   0.268666E+01   0.880805E+01
   0.275352E+00   0.295050E+01   0.268227E+01   0.875841E+01
   0.275121E+00   0.292415E+01   0.267788E+01   0.870932E+01
   0.274890E+00   0.289813E+01   0.267351E+01   0.866077E+01
   0.274660E+00   0.287242E+01   0.266915E+01   0.861275E+01
   0.274430E+00   0.284702E+01   0.266480E+01   0.856526E+01
   0.274200E+00   0.282194E+01   0.266046E+01   0.851830E+01
   0.273970E+00   0.279716E+01   0.265614E+01   0.847185E+01
   0.273740E+00   0.277268E+01   0.265182E+01   0.842590E+01
   0.273510E+00   0.274849E+01   0.264752E+01   0.838046E+01
   0.273281E+00   0.272460E+01   0.264323E+01   0.833551E+01
   0.273052E+00   0.270099E+01   0.263895E+01   0.829104E+01
   0.272823E+00   0.267766E+01   0.263468E+01   0.824706E+01
   0.272594E+00   0.265462E+01   0.263042E+01   0.820356E+01
   0.272366E+00   0.263184E+01   0.262617E+01   0.816052E+01
   0.272137E+00   0.260934E+01   0.262193E+01   0.811794E+01
   0.271909E+00   0.258710E+01   0.261771E+01   0.807582E+01
   0.271681E+00   0.256513E+01   0.261349E+01   0.803415E+01
   0.271453E+00   0.254341E+01   0.260929E+01   0.799292E+01
   0.271226E+00   0.252194E+01   0.260510E+01   0.795214E+01
   0.270998E+00   0.250073E+01   0.260092E+01   0.791178E+01
   0.270771E+00   0.247977E+01   0.259675E+01   0.787186E+01
   0.270544E+00   0.245904E+01   0.259260E+01   0.783235E+01
   0.270317E+00   0.243856E+01   0.258845E+01   0.779326E+01
   0.270090E+00   0.241831E+01   0.258432E+01   0.775459E+01
   0.269864E+00   0.239830E+01   0.258019E+01   0.771632E+01
   0.269638E+00   0.237851E+01   0.257608E+01   0.767844E+01
   0.269412E+00   0.235895E+01   0.257198E+01   0.764097E+01
   0.269186E+00   0.233962E+01   0.256789E+01   0.760389E+01
   0.268960E+00   0.232050E+01   0.256381E+01   0.756719E+01
   0.268734E+00   0.230160E+01   0.255974E+01   0.753087E+01
   0.268509E+00   0.228291E+01   0.255569E+01   0.749493E+01
   0.268284E+00   0.226444E+01   0.255164E+01   0.745936E+01
   0.268059E+00   0.224617E+01   0.254761E+01   0.742415E+01
   0.267834E+00   0.222810E+01   0.254359E+01   0.738931E+01
   0.267722E+00   0.221914E+01   0.254158E+01   0.737202E+01
   0.267610E+00   0.221024E+01   0.253958E+01   0.735482E+01
   0.267497E+00   0.220138E+01   0.253757E+01   0.733771E+01
   0.267385E+00   0.219257E+01   0.253558E+01   0.732069E+01
   0.267273E+00   0.218381E+01   0.253358E+01   0.730376E+01
   0.267161E+00   0.217510E+01   0.253159E+01   0.728691E+01
   0.267049E+00   0.216644E+01   0.252960E+01   0.727015E+01
   0.266937E+00   0.215783E+01   0.252761E+01   0.725347E+01
   0.266825E+00   0.214926E+01   0.252562E+01   0.723688E+01
   0.266713E+00   0.214074E+01   0.252364E+01   0.722037E+01
   0.266601E+00   0.213227E+01   0.252166E+01   0.720395E+01
   0.266490E+00   0.212385E+01   0.251969E+01   0.718761E+01
   0.266378E+00   0.211547E+01   0.251771E+01   0.717135E+01
   0.266266E+00   0.210713E+01   0.251574E+01   0.715518E+01
   0.266154E+00   0.209885E+01   0.251377E+01   0.713909E+01
   0.266043E+00   0.209060E+01   0.251181E+01   0.712307E+01
   0.265931E+00   0.208241E+01   0.250985E+01   0.710714E+01
   0.265820E+00   0.207426E+01   0.250789E+01   0.709129E+01
   0.265708E+00   0.206615E+01   0.250593E+01   0.707552E+01
   0.265597E+00   0.205808E+01   0.250398E+01   0.705983E+01
   0.265485E+00   0.205006E+01   0.250202E+01   0.704422E+01
   0.265374E+00   0.204209E+01   0.250008E+01   0.702869E+01
   0.265263E+00   0.203415E+01   0.249813E+01   0.701323E+01
   0.265152E+00   0.202626E+01   0.249619E+01   0.699786E+01
   0.265040E+00   0.201841E+01   0.249425E+01   0.698256E+01
   0.264929E+00   0.201061E+01   0.249231E+01   0.696733E+01
   0.264818E+00   0.200284E+01   0.249037E+01   0.695219E+01
   0.264707E+00   0.199512E+01   0.248844E+01   0.693711E+01
   0.264596E+00   0.198744E+01   0.248651E+01   0.692212E+01
   0.264485E+00   0.197980E+01   0.248458E+01   0.690719E+01
   0.264374E+00   0.197220E+01   0.248266E+01   0.689235E+01
   0.264263E+00   0.196465E+01   0.248074E+01   0.687757E+01
   0.264153E+00   0.195713E+01   0.247882E+01   0.686287E+01
   0.264042E+00   0.194965E+01   0.247691E+01   0.684824E+01
   0.263931E+00   0.194221E+01   0.247499E+01   0.683369E+01
   0.263820E+00   0.193481E+01   0.247308E+01   0.681921E+01
   0.263710E+00   0.192745E+01   0.247117E+01   0.680479E+01
   0.263599E+00   0.192013E+01   0.246927E+01   0.679045E+01
   0.263489E+00   0.191285E+01   0.246737E+01   0.677618E+01
   0.263378E+00   0.190561E+01   0.246547E+01   0.676198E+01
   0.263268E+00   0.189840E+01   0.246357E+01   0.674785E+01
   0.263157E+00   0.189124E+01   0.246168E+01   0.673380E+01
   0.263047E+00   0.188411E+01   0.245979E+01   0.671980E+01
   0.262937E+00   0.187702E+01   0.245790E+01   0.670588E+01
   0.262826E+00   0.186996E+01   0.245601E+01   0.669203E+01
   0.262716E+00   0.186294E+01   0.245413E+01   0.667824E+01
   0.262606E+00   0.185596E+01   0.245225E+01   0.666452E+01
   0.262496E+00   0.184902E+01   0.245037E+01   0.665087E+01
   0.262386E+00   0.184211E+01   0.244850E+01   0.663729E+01
   0.262276E+00   0.183524E+01   0.244662E+01   0.662377E+01
   0.262166E+00   0.182840E+01   0.244475E+01   0.661032E+01
   0.262056E+00   0.182160E+01   0.244289E+01   0.659693E+01
   0.261946E+00   0.181483E+01   0.244102E+01   0.658361E+01
   0.261836E+00   0.180810E+01   0.243916E+01   0.657035E+01
   0.261726E+00   0.180141E+01   0.243730E+01   0.655716E+01
   0.261617E+00   0.179474E+01   0.243545E+01   0.654403E+01
   0.261507E+00   0.178812E+01   0.243359E+01   0.653096E+01
   0.261397E+00   0.178152E+01   0.243174E+01   0.651796E+01
   0.261288E+00   0.177496E+01   0.242990E+01   0.650502E+01
   0.261178E+00   0.176844E+01   0.242805E+01   0.649215E+01
   0.261069E+00   0.176194E+01   0.242621E+01   0.647933E+01
   0.260959E+00   0.175548E+01   0.242437E+01   0.646658E+01
   0.260850E+00   0.174906E+01   0.242253E+01   0.645389E+01
